Source,mois,espece,espece,Genre,age,sexe,en_allaitement,enceinte,condition,poids_kg,circumference_cou,longueur_cm,provenance,strategie,jour_nuit,Dest_jeter,Dest_conso,Dest_vente,Dest_paim,Dest_don,kg_jeter,kg_conso,kg_vente,kg_paim,kg_don,condition_vente,prix_vente_fc,prix_vente_kg,village,ID_sortie,unique_hunter_ID
PF,12,cephalophe_dos_jaune,,ungulate_large,adulte,male,,,frais,27,37.5,32,,,,0,0.25,0.25,0.25,0.25,0,6.75,6.75,6.75,6.75,,31000,4592.592593,1,,
PF,12,cephalophe_bleu,,ungulate_small,adulte,male,,,fume,0.9,,30,,,,0,1,0,0,0,0,0.9,0,0,0,entier,,,1,,
PF,12,atherure,,rodent,adulte,femelle,non,non,frais,2.2,14,26,,,,0,0,1,0,0,0,0,2.2,0,0,entier,4500,2045.454545,1,,
PF,12,cephalophe_bleu,,ungulate_small,adulte,femelle,non,non,frais,3.2,16,40,,,,0,1,0,0,0,0,3.2,0,0,0,entier,,,1,,
PF,12,cephalophe_bleu,,ungulate_small,adulte,male,,,frais,4,18,41,,,,0,1,0,0,0,0,4,0,0,0,entier,,,1,,
PF,12,cephalophe_bleu,,ungulate_small,adulte,femelle,non,non,frais,3.5,20,33,,,,0,1,0,0,0,0,3.5,0,0,0,entier,,,1,,
PF,12,cephalophe_bai,,ungulate_medium,adulte,femelle,non,non,frais,16,0,59,,,,0,0.5,0.5,0,0,0,8,8,0,0,,12000,1500,1,,
PF,12,cercopitheque_ascagne,,primates,jeune,male,,,frais,2,15,30,,,,0,1,0,0,0,0,2,0,0,0,entier,,,1,,
PF,12,crocodil_nain,,reptiles,adulte,femelle,non,non,frais,7.4,40,30,,,,0,0,1,0,0,0,0,7.4,0,0,entier,8000,1081.081081,1,,
PF,12,cercopitheque_ascagne,,primates,adulte,femelle,non,non,frais,3.4,36,13.5,,,,0,0,1,0,0,0,0,3.4,0,0,entier,8500,2500,1,,
PF,12,cephalophe_bleu,,ungulate_small,adulte,femelle,non,oui,frais,4,16,36,,,,0,1,0,0,0,0,4,0,0,0,entier,,,1,,
PF,12,colobe_bai_de_thollon,,primates,adulte,male,,,frais,4.6,15,46,,,,0,0,1,0,0,0,0,4.6,0,0,entier,11000,2391.304348,1,,
PF,12,Aucun,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,1,,
PF,1,Aucun,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,1,,
PF,1,Aucun,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,1,,
PF,1,cercopitheque_ascagne,,primates,adulte,femelle,non,non,frais,3.5,34,13.7,,,,0,0,1,0,0,0,0,3.5,0,0,entier,6000,1714.285714,1,,
PF,1,cephalophe_bleu,,ungulate_small,adulte,male,,,frais,5,14,35,,,,0,0,1,0,0,0,0,5,0,0,entier,5000,1000,1,,
PF,1,cephalophe_bleu,,ungulate_small,adulte,femelle,non,non,frais,3,14,27,,,,0,1,0,0,0,0,3,0,0,0,entier,,,1,,
PF,1,cephalophe_bleu,,ungulate_small,jeune,femelle,non,non,fume,1,NA,30,,,,0,0,1,0,0,0,0,1,0,0,entier,5500,5500,1,,
PF,2,potamochere,,hogs,jeune,male,,,fume,4.29,12.5,29,,,,0,0,1,0,0,0,0,4.29,0,0,entier,13000,3030.30303,1,,
PF,2,cephalophe_dos_jaune,,ungulate_large,adulte,femelle,non,non,frais,27,37.5,32,,,,0,0.25,0.25,0.25,0.25,0,6.75,6.75,6.75,6.75,,20000,2962.962963,1,,
PF,2,cercopitheque_ascagne,,primates,adulte,male,,,frais,3.4,16.3,41,,,,0,0,1,0,0,0,0,3.4,0,0,entier,7000,2058.823529,1,,
PF,2,cephalophe_bleu,,ungulate_small,adulte,femelle,non,non,frais,3,13.3,36.5,,,,0,0.5,0.5,0,0,0,1.5,1.5,0,0,entier,3000,2000,1,,
PF,2,Aucun,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,1,,
PF,2,cephalophe_de_weyns,,ungulate_medium,adulte,femelle,non,non,fume,2.2,NA,NA,,,,0,0,1,0,0,0,0,2.2,0,0,entier,23000,10454.54545,1,,
PF,4,potamochere,,hogs,adulte,male,,,frais,55,71,69,,,,0,0.25,0.25,0.25,0.25,0,13.75,13.75,13.75,13.75,,17000,1236.363636,1,,
PF,4,colobe_bai_de_thollon,,primates,adulte,male,,,frais,8,20.5,35,,,,0,0,1,0,0,0,0,8,0,0,entier,11500,1437.5,1,,
PF,4,rat_de_gambie,,rodent,adulte,male,,,frais,1.5,12,25,,,,0,1,0,0,0,0,1.5,0,0,0,entier,,,1,,
PF,4,aulacode,,rodent,adulte,male,,,frais,2.4,17,28,,,,0,0,1,0,0,0,0,2.4,0,0,entier,4600,1916.666667,1,,
PF,12,cephalophe_de_weyns,,ungulate_medium,adulte,male,,,frais,20,30,57,,,,0,0,1,0,0,0,0,20,0,0,entier,24000,1200,3,,
PF,12,rat_de_gambie,,rodent,adulte,femelle,non,non,frais,1,12,24,,,,0,1,0,0,0,0,1,0,0,0,entier,,,3,,
PF,12,ecureil_inconnu,,rodent,adulte,femelle,non,non,frais,1,5,15,,,,0,1,0,0,0,0,1,0,0,0,entier,,,3,,
PF,12,colobe_bai_de_thollon,,primates,adulte,femelle,non,non,frais,8,15,65,,,,0,0,1,0,0,0,0,8,0,0,entier,9000,1125,3,,
PF,12,atherure,,rodent,adulte,male,,,frais,2.5,15,32,,,,0,1,0,0,0,0,2.5,0,0,0,entier,,,3,,
PF,1,cephalophe_de_weyns,,ungulate_medium,jeune,femelle,,,frais,3,0,51,,,,0,0.75,0.25,0,0,0,2.25,0.75,0,0,3_quarts,7000,9333.333333,3,,
PF,1,cephalophe_dos_jaune,,ungulate_large,adulte,femelle,non,non,frais,43,100,40,,,,0,0,0.75,0.25,0,0,0,32.25,10.75,0,3_quarts,32000,992.248062,3,,
PF,1,petit_pangolin_inconnu,,pangolins,jeune,male,,,frais,1.6,19,27,,,,0,1,0,0,0,0,1.6,0,0,0,entier,,,3,,
PF,1,rat_de_gambie,,rodent,adulte,femelle,non,non,pourri,0.6,,21,,,,1,0,0,0,0,0.6,0,0,0,0,entier,,,3,,
PF,1,cephalophe_bleu,,ungulate_small,adulte,femelle,non,non,frais,4.6,17,41,,,,0,0,1,0,0,0,0,4.6,0,0,entier,6000,1304.347826,3,,
PF,1,cephalophe_de_weyns,,ungulate_medium,adulte,male,,,frais,15,37,67,,,,0,0,1,0,0,0,0,15,0,0,entier,24000,1600,3,,
PF,1,cephalophe_fronte_noire,,ungulate_medium,jeune,male,,,frais,8.4,0,0,,,,0,1,0,0,0,0,8.4,0,0,0,entier,,,3,,
PF,1,cephalophe_fronte_noire,,ungulate_medium,adulte,femelle,non,non,frais,15,31,62,,,,0,0,0.25,0.5,0.25,0,0,3.75,7.5,3.75,,14000,3733.333333,3,,
PF,2,rat_de_gambie,,rodent,adulte,male,,,pourri,0.9,12,25,,,,0,1,0,0,0,0,0.9,0,0,0,entier,,,3,,
PF,2,cephalophe_de_weyns,,ungulate_medium,adulte,femelle,non,oui,frais,12,26,53,,,,0,0.5,0.5,0,0,0,6,6,0,0,moitie,9500,1583.333333,3,,
PF,2,cephalophe_bleu,,ungulate_small,adulte,male,,,frais,4,13,34,,,,0,0,1,0,0,0,0,4,0,0,entier,5000,1250,3,,
PF,3,colobe_bai_de_thollon,,primates,adulte,femelle,non,non,frais,6,18,42,,,,0,0,1,0,0,0,0,6,0,0,entier,10000,1666.666667,3,,
PF,3,cercopitheque_ascagne,,primates,adulte,male,,,frais,4,16,33,,,,0,1,0,0,0,0,4,0,0,0,entier,,,3,,
PF,3,cephalophe_bleu,,ungulate_small,adulte,femelle,non,non,fume,1.6,15,38,,,,0,1,0,0,0,0,1.6,0,0,0,entier,,,3,,
PF,3,Aucun,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,3,,
PF,3,atherure,,rodent,jeune,femelle,non,non,frais,1.8,11,24,,,,0,1,0,0,0,0,1.8,0,0,0,entier,,,3,,
PF,4,rat_de_gambie,,rodent,adulte,femelle,non,non,frais,1.2,14,23,,,,0,1,0,0,0,0,1.2,0,0,0,entier,,,3,,
PF,4,sengi,,others,jeune,male,,,frais,0.6,15,20,,,,0,1,0,0,0,0,0.6,0,0,0,entier,,,3,,
PF,4,atherure,,rodent,adulte,male,,,frais,2.4,18,28,,,,0,1,0,0,0,0,2.4,0,0,0,entier,,,3,,
PF,4,rat_de_gambie,,rodent,adulte,male,,,frais,1,13,26,,,,0,1,0,0,0,0,1,0,0,0,entier,,,3,,
PF,4,cephalophe_de_weyns,,ungulate_medium,adulte,male,,,frais,22,37,60,,,,0,0,1,0,0,0,0,22,0,0,entier,22000,1000,3,,
PF,4,rat_de_gambie,,rodent,adulte,male,,,frais,1.5,12,25,,,,0,1,0,0,0,0,1.5,0,0,0,entier,,,3,,
PF,4,cephalophe_bleu,,ungulate_small,adulte,femelle,non,non,fume,1.1,0,33,,,,0,0,1,0,0,0,0,1.1,0,0,entier,3000,2727.272727,3,,
PF,5,cephalophe_bleu,,ungulate_small,adulte,femelle,non,non,frais,2.8,20,31,,,,0,0.5,0.5,0,0,0,1.4,1.4,0,0,entier,3000,2142.857143,3,,
PF,5,cephalophe_fronte_noire,,ungulate_medium,adulte,male,,,frais,56,48,78,,,,0,0,1,0,0,0,0,56,0,0,entier,22000,392.8571429,3,,
PF,5,Aucun,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,3,,
PF,5,atherure,,rodent,jeune,femelle,non,non,frais,1.8,11,24,,,,0,1,0,0,0,0,1.8,0,0,0,entier,,,3,,
PF,11,sengi,,others,adulte,male,,,frais,0.8,12,24,,,,0,1,0,0,0,0,0.8,0,0,0,entier,,,4,,
PF,11,sengi,,others,adulte,femelle,non,non,frais,0.9,10,22,,,,0,1,0,0,0,0,0.9,0,0,0,entier,,,4,,
PF,11,Aucun,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,4,,
PF,11,cephalophe_de_weyns,,ungulate_medium,jeune,femelle,non,non,frais,10.3,30,55,,,,0,0.5,0.5,0,0,0,5.15,5.15,0,0,moitie,12000,2330.097087,4,,
PF,11,cercopitheque_de_wolf,,primates,adulte,male,,,frais,2.7,19,30,,,,0,0.5,0.5,0,0,0,1.35,1.35,0,0,,3000,2222.222222,4,,
PF,12,cephalophe_de_weyns,,ungulate_medium,adulte,male,,,frais,5,0,51,,,,0,0.25,0.75,0,0,0,1.25,3.75,0,0,3_quarts,14500,3866.666667,4,,
PF,12,cephalophe_de_weyns,,ungulate_medium,adulte,male,,,frais,12,35,58,,,,0,0,1,0,0,0,0,12,0,0,entier,22000,1833.333333,4,,
PF,12,crocodil_nain,,reptiles,adulte,male,,,frais,7.2,43,26,,,,0,1,0,0,0,0,7.2,0,0,0,entier,,,4,,
PF,12,potamochere,,hogs,jeune,femelle,non,non,frais,15,47,36,,,,0,0,0.333333333,0.333333333,0.333333333,0,0,5,5,5,,17000,3400,4,,
PF,12,Aucun,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,4,,
PF,12,cephalophe_bleu,,ungulate_small,jeune,femelle,non,non,frais,2.5,12,30,,,,0,0.5,0,0,0.5,0,1.25,0,0,1.25,moitie,,,4,,
PF,12,rat_de_gambie,,rodent,adulte,femelle,non,oui,,1.1,9,20,,,,0,1,0,0,0,0,1.1,0,0,0,entier,,,4,,
PF,12,cephalophe_bleu,,ungulate_small,adulte,male,,,fume,1,,33,,,,0,1,0,0,0,0,1,0,0,0,entier,,,4,,
PF,12,Aucun,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,4,,
PF,12,rat_de_gambie,,rodent,adulte,male,,,frais,0.8,12,24,,,,0,1,0,0,0,0,0.8,0,0,0,entier,,,4,,
PF,12,cephalophe_bleu,,ungulate_small,adulte,male,,,frais,3.5,19,40,,,,0,1,0,0,0,0,3.5,0,0,0,entier,,,4,,
PF,12,cercopitheque_ascagne,,primates,adulte,femelle,non,oui,,4.5,18,40,,,,0,0.75,0.25,0,0,0,3.375,1.125,0,0,3_quarts,1500,1333.333333,4,,
PF,12,cephalophe_bai,,ungulate_medium,adulte,femelle,non,oui,frais,20,30,63,,,,0,0.5,0.5,0,0,0,10,10,0,0,,15000,1500,4,,
PF,12,Aucun,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,4,,
PF,12,cephalophe_bleu,,ungulate_small,adulte,femelle,non,non,fume,1.5,15,38,,,,0,0,1,0,0,0,0,1.5,0,0,entier,5000,3333.333333,4,,
PF,12,Aucun,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,4,,
PF,12,atherure,,rodent,adulte,male,,,pourri,2.4,18,28,,,,1,0,0,0,0,2.4,0,0,0,0,entier,,,4,,
PF,11,cephalophe_bleu,,ungulate_small,adulte,male,,,frais,1.5,12,34,,,,0,0.5,0.5,0,0,0,0.75,0.75,0,0,,3000,4000,4,,
PF,11,crocodil_nain,,reptiles,jeune,male,,,frais,4,30,18,,,,0,0,1,0,0,0,0,4,0,0,entier,6000,1500,4,,
PF,11,rat_de_gambie,,rodent,jeune,femelle,non,non,frais,1,12,24,,,,0,1,0,0,0,0,1,0,0,0,entier,,,4,,
PF,11,ecureil_inconnu,,rodent,adulte,male,,,frais,0.4,7,14,,,,0,1,0,0,0,0,0.4,0,0,0,entier,,,4,,
PF,11,cephalophe_de_weyns,,ungulate_medium,jeune,male,,,fume,3.4,NA,19,,,,0,0.333333333,0.333333333,0,0.333333333,0,1.133333333,1.133333333,0,1.133333333,tiers,8000,7058.823529,4,,
PF,11,cephalophe_de_weyns,,ungulate_medium,jeune,femelle,non,non,frais,2,0,33,,,,0,0.333333333,0.333333333,0,0.333333333,0,0.666666667,0.666666667,0,0.666666667,tiers,7000,10500,4,,
PF,11,chevrotain_aquatique,,ungulate_small,adulte,male,,,frais,9,22,46,,,,0,0.5,0.5,0,0,0,4.5,4.5,0,0,,10000,2222.222222,6,,
PF,11,cephalophe_bleu,,ungulate_small,adulte,male,,,frais,2.8,16.5,36.4,,,,0,0,1,0,0,0,0,2.8,0,0,entier,8000,2857.142857,6,,
PF,11,Aucun,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,6,,
PF,11,cercopitheque_ascagne,,primates,jeune,male,,,frais,1.2,9,22,,,,0,1,0,0,0,0,1.2,0,0,0,entier,,,6,,
PF,12,rat_de_gambie,,rodent,adulte,femelle,non,non,frais,1,12,24,,,,0,1,0,0,0,0,1,0,0,0,entier,,,6,,
PF,12,cephalophe_bleu,,ungulate_small,adulte,male,,,frais,2.4,18,34.2,,,,0,0,1,0,0,0,0,2.4,0,0,entier,6000,2500,6,,
PF,12,cephalophe_bai,,ungulate_medium,jeune,male,,,frais,15,38,75,,,,0,0.25,0.75,0,0,0,3.75,11.25,0,0,3_quarts,18000,1600,6,,
PF,12,colobe_magistrat,,primates,adulte,male,,,frais,7.29,34,21,,,,0,0,1,0,0,0,0,7.29,0,0,entier,8000,1097.39369,6,,
PF,12,potamochere,,hogs,jeune,femelle,non,non,frais,25,33,56,,,,0,0,1,0,0,0,0,25,0,0,entier,12000,480,6,,
PF,12,Aucun,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,6,,
PF,12,colobe_bai_de_thollon,,primates,adulte,male,,,frais,2.8,8.4,33,,,,0,0.333333333,0.333333333,0,0.333333333,0,0.933333333,0.933333333,0,0.933333333,tiers,3500,3750,6,,
PF,12,potamochere,,hogs,jeune,male,,,frais,21,29,43,,,,0,0.333333333,0.333333333,0,0.333333333,0,7,7,0,7,tiers,16000,2285.714286,6,,
PF,12,vipere_inconnue,,reptiles,adulte,male,,,frais,0.8,0,120,,,,0,0,1,0,0,0,0,0.8,0,0,entier,8000,10000,6,,
PF,12,Aucun,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,6,,
PF,12,cephalophe_bleu,,ungulate_small,adulte,femelle,non,oui,frais,4.3,17,37,,,,0,0.5,0.5,0,0,0,2.15,2.15,0,0,,3000,1395.348837,6,,
PF,12,cephalophe_dos_jaune,,ungulate_large,jeune,femelle,non,non,fume,5.7,0,60,,,,0,0,1,0,0,0,0,5.7,0,0,entier,30000,5263.157895,6,,
PF,11,colobe_bai_de_thollon,,primates,adulte,femelle,non,non,frais,2,12,40,,,,0,0.5,0,0,0.5,0,1,0,0,1,moitie,,,6,,
PF,11,atherure,,rodent,adulte,inconnu,,,pourri,0.4,0,18,,,,0,1,0,0,0,0,0.4,0,0,0,tiers,,,6,,
PF,11,colobe_bai_de_thollon,,primates,adulte,male,,,frais,3.5,12,40,,,,0,0.5,0,0,0.5,0,1.75,0,0,1.75,moitie,,,6,,
PF,11,varane_du_nil,,reptiles,adulte,femelle,non,non,frais,4.6,21,1.3,,,,0,1,0,0,0,0,4.6,0,0,0,entier,,,6,,
PF,11,rat_de_gambie,,rodent,adulte,inconnu,,,pourri,0.6,12,22,,,,1,0,0,0,0,0.6,0,0,0,0,entier,,,6,,
PF,11,chevrotain_aquatique,,ungulate_small,adulte,male,,,frais,8,22,40,,,,0,0.333333333,0.333333333,0,0.333333333,0,2.666666667,2.666666667,0,2.666666667,tiers,7000,2625,6,,
PF,11,rat_de_gambie,,rodent,adulte,male,,,frais,1.5,12,25,,,,0,1,0,0,0,0,1.5,0,0,0,entier,,,6,,
PF,11,sitatunga,,ungulate_large,adulte,femelle,non,non,frais,15,21,67,,,,0,0.25,0.25,0.25,0.25,0,3.75,3.75,3.75,3.75,,42000,11200,6,,
PF,11,Aucun,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,6,,
PF,11,atherure,,rodent,jeune,femelle,non,non,frais,1.6,16.2,26.7,,,,0,1,0,0,0,0,1.6,0,0,0,entier,,,6,,
PF,11,rat_de_gambie,,rodent,adulte,male,,,frais,1,12,20,,,,0,1,0,0,0,0,1,0,0,0,entier,,,6,,
PF,11,rat_de_gambie,,rodent,adulte,femelle,non,non,frais,0.6,9,17,,,,0,1,0,0,0,0,0.6,0,0,0,entier,,,6,,
PF,12,Aucun,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,6,,
PF,12,rat_de_gambie,,rodent,adulte,male,,,frais,1.5,12,25,,,,0,1,0,0,0,0,1.5,0,0,0,entier,,,6,,
PF,12,cephalophe_bleu,,ungulate_small,adulte,femelle,non,non,frais,2.5,17,34,,,,0,0.75,0.25,0,0,0,1.875,0.625,0,0,3_quarts,2000,3200,6,,
PF,12,cephalophe_de_weyns,,ungulate_medium,adulte,femelle,non,non,pourri,8,NA,51,,,,0,0.5,0.5,0,0,0,4,4,0,0,2_tiers,2000,500,6,,
PF,12,atherure,,rodent,adulte,male,,,frais,2.8,21,30,,,,0,0,1,0,0,0,0,2.8,0,0,entier,3500,1250,6,,
PF,12,potamochere,,hogs,jeune,male,,,fume,9,NA,NA,,,,0,0.5,0.5,0,0,0,4.5,4.5,0,0,,6000,1333.333333,6,,
PF,12,cephalophe_bai,,ungulate_medium,adulte,femelle,oui,non,fume,10,0,54,,,,0,0,1,0,0,0,0,10,0,0,entier,22000,2200,6,,
PF,12,cephalophe_dos_jaune,,ungulate_large,adulte,femelle,non,non,frais,43,100,40,,,,0,0.25,0.25,0.25,0.25,0,10.75,10.75,10.75,10.75,,34000,3162.790698,6,,
PF,12,Aucun,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,6,,
PF,12,colobe_bai_de_thollon,,primates,adulte,male,,,frais,8,20.5,35,,,,0,0,1,0,0,0,0,8,0,0,entier,10000,1250,6,,
PF,12,rat_de_gambie,,rodent,adulte,femelle,non,non,frais,1,12,24,,,,0,1,0,0,0,0,1,0,0,0,entier,,,6,,
PF,12,rat_de_gambie,,rodent,jeune,male,,,frais,0.8,12,24,,,,0,1,0,0,0,0,0.8,0,0,0,entier,,,6,,
PF,12,Aucun,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,6,,
PF,12,cercopitheque_ascagne,,primates,jeune,femelle,non,non,frais,0.9,11.5,26,,,,0,0,1,0,0,0,0,0.9,0,0,entier,7000,7777.777778,6,,
PF,12,cephalophe_de_weyns,,ungulate_medium,jeune,male,,,frais,12,26,53,,,,0,0.5,0.5,0,0,0,6,6,0,0,moitie,16000,2666.666667,6,,
PF,12,rat_de_gambie,,rodent,jeune,male,,,frais,1,12,20,,,,0,1,0,0,0,0,1,0,0,0,entier,,,6,,
PF,12,Aucun,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,6,,
PF,12,atherure,,rodent,jeune,male,,,frais,1.8,11,24,,,,0,0.5,0,0,0.5,0,0.9,0,0,0.9,moitie,,,6,,
PF,12,cercopitheque_ascagne,,primates,adulte,male,,,frais,3.6,15,33,,,,0,1,0,0,0,0,3.6,0,0,0,entier,,,6,,
PF,12,potamochere,,hogs,adulte,femelle,non,non,pourri,9,47,36,,,,0,0,1,0,0,0,0,9,0,0,entier,6000,666.6666667,6,,
PF,12,vipere_inconnue,,reptiles,adulte,femelle,non,non,frais,0.8,0,120,,,,0,0.75,0,0,0.25,0,0.6,0,0,0.2,2_tiers,,,6,,
PF,12,potamochere,,hogs,jeune,femelle,non,non,pourri,7.29,15.5,29,,,,0,1,0,0,0,0,7.29,0,0,0,entier,,,6,,
PF,12,atherure,,rodent,adulte,male,,,frais,2.5,16,32,,,,0,1,0,0,0,0,2.5,0,0,0,,,,6,,
PF,12,colobe_bai_de_thollon,,primates,adulte,male,,,frais,3,12,38,,,,0,0.5,0.5,0,0,0,1.5,1.5,0,0,,4500,3000,5,,
PF,12,cephalophe_bleu,,ungulate_small,adulte,male,,,frais,2,12,34,,,,0,1,0,0,0,0,2,0,0,0,entier,,,5,,
PF,12,potamochere,,hogs,adulte,femelle,oui,non,frais,15,47,36,,,,0,0.25,0.75,0,0,0,3.75,11.25,0,0,3_quarts,39000,3466.666667,5,,
PF,12,atherure,,rodent,adulte,male,,,frais,2.5,15,32,,,,0,0,1,0,0,0,0,2.5,0,0,entier,3000,1200,5,,
PF,1,cephalophe_de_weyns,,ungulate_medium,adulte,male,,,,19,,48,,,,0,0.5,0,0,0.5,0,9.5,0,0,9.5,,26000,,5,,
PF,12,atherure,,rodent,adulte,femelle,,,frais,2.2,12,31,,,,0,1,0,0,0,0,2.2,0,0,0,entier,,,5,,
PF,12,Aucun,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,5,,
PF,12,cephalophe_bleu,,ungulate_small,adulte,femelle,oui,non,,2.1,19,31,,,,0,0.5,0.5,0,0,0,1.05,1.05,0,0,,2000,,5,,
PF,8,colobe_bai_de_thollon,,primates,adulte,male,,,frais,3.3,0,41,,,,0,0,1,0,0,0,0,3.3,0,0,,9000,,5,,
PF,#VALUE!,cercocebe_noir,,primates,jeune,male,,,frais,3.3,14,34,,,,0,1,0,0,0,0,3.3,0,0,0,entier,,,5,,
PF,12,colobe_magistrat,,primates,adulte,femelle,,,,8,22,45,,,,0,0,1,0,0,0,0,8,0,0,,11000,,5,,
PF,12,cephalophe_bleu,,ungulate_small,adulte,male,,,frais,3.5,19,40,,,,0,0,1,0,0,0,0,3.5,0,0,entier,6000,1714.285714,5,,
PF,12,Aucun,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,5,,
PF,12,atherure,,rodent,adulte,femelle,oui,non,frais,3,14,30,,,,0,0,1,0,0,0,0,3,0,0,entier,4000,1333.333333,5,,
PF,1,cercocebe_noir,,primates,adulte,femelle,oui,non,frais,4.5,18,40,,,,0,1,0,0,0,0,4.5,0,0,0,entier,,,5,,
PF,1,Aucun,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,5,,
PF,1,cephalophe_bleu,,ungulate_small,adulte,femelle,non,non,frais,4.2,17,44,,,,0,0,1,0,0,0,0,4.2,0,0,entier,6000,1428.571429,5,,
PF,1,atherure,,rodent,adulte,femelle,non,non,frais,3.5,16.5,37,,,,0,0,1,0,0,0,0,3.5,0,0,entier,4000,1142.857143,5,,
PF,1,cephalophe_de_weyns,,ungulate_medium,jeune,male,,,frais,10.3,30,55,,,,0,0.5,0.5,0,0,0,5.15,5.15,0,0,moitie,13000,2524.271845,5,,
PF,1,cephalophe_dos_jaune,,ungulate_large,jeune,male,,,frais,27,37.5,32,,,,0,0.25,0.25,0.5,0,0,6.75,6.75,13.5,0,,8000,1185.185185,5,,
PF,2,cercocebe_noir,,primates,adulte,femelle,non,non,frais,6,18,40,,,,0,1,0,0,0,0,6,0,0,0,entier,,,5,,
PF,2,colobe_bai_de_thollon,,primates,adulte,male,,,frais,4.6,15,46,,,,0,0,1,0,0,0,0,4.6,0,0,entier,12000,2608.695652,5,,
PF,2,cercopitheque_de_wolf,,primates,jeune,femelle,non,non,frais,2.5,27,19,,,,0,0,1,0,0,0,0,2.5,0,0,entier,6000,2400,5,,
PF,2,cephalophe_de_weyns,,ungulate_medium,jeune,male,,,frais,4,20,42,,,,0,0,1,0,0,0,0,4,0,0,entier,12000,3000,5,,
PF,2,cephalophe_bai,,ungulate_medium,adulte,femelle,non,non,frais,15,38,75,,,,0,0.25,0.25,0.25,0.25,0,3.75,3.75,3.75,3.75,,11000,2933.333333,5,,
PF,2,cephalophe_bleu,,ungulate_small,jeune,male,,,frais,2.5,19.5,32,,,,0,1,0,0,0,0,2.5,0,0,0,entier,,,5,,
PF,2,cephalophe_bleu,,ungulate_small,jeune,femelle,non,non,frais,1.5,12.5,31,,,,0,1,0,0,0,0,1.5,0,0,0,entier,,,5,,
PF,2,Aucun,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,5,,
PF,2,cephalophe_bai,,ungulate_medium,jeune,femelle,non,non,frais,18,35,56,,,,0,0.5,0.5,0,0,0,9,9,0,0,,13000,1444.444444,5,,
PF,2,Aucun,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,5,,
PF,2,Aucun,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,5,,
PF,2,cercopitheque_ascagne,,primates,adulte,male,,,frais,4.5,10.5,29,,,,0,0,1,0,0,0,0,4.5,0,0,entier,4000,888.8888889,5,,
PF,2,cephalophe_bleu,,ungulate_small,adulte,male,,,frais,2.8,16.5,36.4,,,,0,1,0,0,0,0,2.8,0,0,0,entier,,,5,,
PF,2,cephalophe_bai,,ungulate_medium,jeune,male,,,pourri,3,0,50,,,,1,0,0,0,0,3,0,0,0,0,entier,,,5,,
PF,3,cephalophe_bai,,ungulate_medium,adulte,male,,,frais,15,38,75,,,,0,0.333333333,0.666666667,0,0,0,5,10,0,0,2_tiers,22000,2200,5,,
PF,3,cephalophe_de_weyns,,ungulate_medium,adulte,male,,,frais,19,46,61,,,,0,0,1,0,0,0,0,19,0,0,entier,24000,1263.157895,5,,
PF,3,cercocebe_noir,,primates,adulte,male,,,frais,4,19,39,,,,0,0.5,0.5,0,0,0,2,2,0,0,,2000,1000,5,,
PF,3,colobe_bai_de_thollon,,primates,adulte,male,,,fume,2.4,0,43,,,,0,0,1,0,0,0,0,2.4,0,0,entier,8000,3333.333333,5,,
PF,3,cephalophe_fronte_noire,,ungulate_medium,adulte,femelle,non,oui,frais,12,28,49,,,,0,0.5,0.5,0,0,0,6,6,0,0,,16000,2666.666667,5,,
PF,3,cercopitheque_ascagne,,primates,adulte,femelle,oui,non,frais,3.5,14,37,,,,0,0.333333333,0.333333333,0,0.333333333,0,1.166666667,1.166666667,0,1.166666667,tiers,4000,3428.571429,5,,
